market,selection,points,is_main,over,under,price,ts_utc,age_min,flag,over_id,under_id,price_id,player_id,team_id
player_receiving_yards,Malachi Fields,99.5,False,2250,,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_99_5,,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malik Nabers,12.5,False,-7000,1500,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_12_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_12_5,,8838562B2670,
player_receiving_yards,Malik Nabers,17.5,False,-3000,900,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_17_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_17_5,,8838562B2670,
player_receiving_yards,Malik Nabers,22.5,False,-1600,600,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_22_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_22_5,,8838562B2670,
player_receiving_yards,Malik Nabers,24.5,False,-1300,550,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_24_5,,8838562B2670,
player_receiving_yards,Malik Nabers,27.5,False,-950,475,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_27_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_27_5,,8838562B2670,
player_receiving_yards,Malik Nabers,32.5,False,-600,350,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_32_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_32_5,,8838562B2670,
player_receiving_yards,Malik Nabers,37.5,False,-425,275,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_37_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_37_5,,8838562B2670,
player_receiving_yards,Malik Nabers,39.5,False,-375,240,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_39_5,,8838562B2670,
player_receiving_yards,Malik Nabers,42.5,False,-300,210,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_42_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_42_5,,8838562B2670,
player_receiving_yards,Malik Nabers,47.5,False,-240,165,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_47_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_47_5,,8838562B2670,
player_receiving_yards,Malik Nabers,49.5,False,-210,150,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_49_5,,8838562B2670,
player_receiving_yards,Malik Nabers,52.5,False,-185,130,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_52_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_52_5,,8838562B2670,
player_receiving_yards,Malik Nabers,57.5,False,-145,105,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_57_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_57_5,,8838562B2670,
player_receiving_yards,Malik Nabers,64.5,False,-105,-130,,2026-09-21T22:44:59+00:00,35.1,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_64_5,,8838562B2670,
player_receiving_yards,Malik Nabers,67.5,False,105,-145,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_67_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_67_5,,8838562B2670,
player_receiving_yards,Malik Nabers,72.5,False,130,-180,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_72_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_72_5,,8838562B2670,
player_receiving_yards,Malik Nabers,77.5,False,160,-220,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_77_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_77_5,,8838562B2670,
player_receiving_yards,Malik Nabers,79.5,False,165,-240,,2026-09-21T22:44:59+00:00,35.1,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_79_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_79_5,,8838562B2670,
player_receiving_yards,Malik Nabers,82.5,False,190,-275,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_82_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_82_5,,8838562B2670,
player_receiving_yards,Malik Nabers,87.5,False,220,-350,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_87_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_87_5,,8838562B2670,
player_receiving_yards,Malik Nabers,92.5,False,260,-425,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_92_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_92_5,,8838562B2670,
player_receiving_yards,Malik Nabers,97.5,False,325,-525,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_97_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_97_5,,8838562B2670,
player_receiving_yards,Malik Nabers,99.5,False,350,-575,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_99_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_99_5,,8838562B2670,
player_receiving_yards,Malik Nabers,102.5,False,375,-650,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_102_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_102_5,,8838562B2670,
player_receiving_yards,Malik Nabers,107.5,False,450,-850,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_107_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_107_5,,8838562B2670,
player_receiving_yards,Malik Nabers,112.5,False,525,-1100,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_over_112_5,78014-37430-26-38:hard_rock:player_receiving_yards:malik_nabers_under_112_5,,8838562B2670,
player_receiving_yards,Odell Beckham Jr.,8.5,False,145,-210,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_8_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_8_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,13.5,False,230,-350,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_13_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_13_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,18.5,False,350,-575,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_18_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_18_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,23.5,False,475,-950,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_23_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_23_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,24.5,False,475,-1000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_24_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,28.5,False,600,-1500,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_28_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_28_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,33.5,False,750,-2500,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_33_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_33_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,38.5,False,1000,-4000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_38_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_38_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,39.5,False,1000,-4000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_39_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,43.5,False,1400,-6000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_43_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_43_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,48.5,False,1750,-9000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_48_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_48_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,49.5,False,1750,-10000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_under_49_5,,FD6D9504AFB3,
player_receiving_yards,Odell Beckham Jr.,53.5,False,2250,,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:odell_beckham_jr_over_53_5,,,FD6D9504AFB3,
player_receiving_yards,Terrance Ferguson,3.5,False,-1600,650,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_3_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_3_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,8.5,False,-800,425,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_8_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_8_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,13.5,False,-450,275,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_13_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_13_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,18.5,False,-300,195,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_18_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_18_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,23.5,False,-210,145,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_23_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_23_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,24.5,False,-190,140,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_24_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,28.5,False,-155,110,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_28_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_28_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,38.5,False,110,-150,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_38_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_38_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,39.5,False,115,-160,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_39_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,43.5,False,135,-190,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_43_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_43_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,48.5,False,170,-240,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_48_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_48_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,49.5,False,180,-260,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_49_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,53.5,False,210,-325,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_53_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_53_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,58.5,False,260,-400,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_58_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_58_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,63.5,False,325,-525,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_63_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_63_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,64.5,False,325,-525,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_64_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,68.5,False,375,-650,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_68_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_68_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,73.5,False,450,-900,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_73_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_73_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,78.5,False,550,-1200,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_78_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_78_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,79.5,False,550,-1200,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_79_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_79_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,83.5,False,650,-1600,,2026-09-21T22:48:44+00:00,31.4,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_83_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_83_5,,ED3F438D7ED21C58,
player_receiving_yards,Terrance Ferguson,99.5,False,1100,-4000,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_over_99_5,78014-37430-26-38:hard_rock:player_receiving_yards:terrance_ferguson_under_99_5,,ED3F438D7ED21C58,
player_receiving_yards,Theo Johnson,4.5,False,-200,140,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_4_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_4_5,,464BD224959C,
player_receiving_yards,Theo Johnson,14.5,False,145,-200,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_14_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_14_5,,464BD224959C,
player_receiving_yards,Theo Johnson,19.5,False,220,-325,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_19_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_19_5,,464BD224959C,
player_receiving_yards,Theo Johnson,24.5,False,325,-525,,2026-09-21T22:53:59+00:00,26.1,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_24_5,,464BD224959C,
player_receiving_yards,Theo Johnson,29.5,False,450,-850,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_29_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_29_5,,464BD224959C,
player_receiving_yards,Theo Johnson,34.5,False,575,-1400,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_34_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_34_5,,464BD224959C,
player_receiving_yards,Theo Johnson,39.5,False,750,-2500,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_39_5,,464BD224959C,
player_receiving_yards,Theo Johnson,44.5,False,1000,-4000,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_44_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_44_5,,464BD224959C,
player_receiving_yards,Theo Johnson,49.5,False,1400,-6000,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_49_5,,464BD224959C,
player_receiving_yards,Theo Johnson,54.5,False,2000,-10000,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_54_5,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_under_54_5,,464BD224959C,
player_receiving_yards,Theo Johnson,59.5,False,2500,,,2026-09-21T23:12:30+00:00,7.6,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_59_5,,,464BD224959C,
player_receiving_yards,Theo Johnson,64.5,False,3000,,,2026-09-21T23:11:15+00:00,8.9,,78014-37430-26-38:hard_rock:player_receiving_yards:theo_johnson_over_64_5,,,464BD224959C,
player_receiving_yards,Tyler Higbee,1.5,False,-400,250,,2026-09-21T22:44:59+00:00,35.1,,78014-37430-26-38:hard_rock:player_receiving_yards:tyler_higbee_over_1_5,78014-37430-26-38:hard_rock:player_receiving_yards:tyler_higbee_under_1_5,,B48599605FD0,
player_receiving_yards,Tyler Higbee,6.5,False,-220,155,,2026-09-21T22:46:44+00:00,33.4,,78014-37430-26-38:hard_rock:player_receiving_yards:tyler_higbee_over_6_5,78014-37430-26-38:hard_rock:player_receiving_yards:tyler_higbee_under_6_5,,B48599605FD0,
