season,week,game_id,gsis_id,unit,condition,opportunity_error,efficiency_error,combined_error,same_sign_or_offsetting,predicted_attempts,actual_attempts,predicted_ypa,actual_ypa,predicted_yards,actual_yards
2023,6,2023_06_DAL_LAC,00-0033077,QB,COMPOSED,4.125,-1.655337,-19.08839,OFFSETTING,34.125,30,7.41133,9.06667,252.9116,272
2023,6,2023_06_DAL_LAC,00-0036355,QB,COMPOSED,-1.75,1.05565,26.47516,OFFSETTING,35.25,37,7.19078,6.13514,253.4752,227
2023,6,2023_06_DEN_KC,00-0029263,QB,COMPOSED,9.25,3.180918,139.34688,SAME_SIGN,31.25,22,7.4991,4.31818,234.3469,95
2023,6,2023_06_DEN_KC,00-0033873,QB,COMPOSED,-5.125,0.054737,-37.29731,OFFSETTING,34.875,40,7.70474,7.65,268.7027,306
2023,6,2023_06_DEN_KC,00-0036913,QB,COMPOSED,-0.25,6.826871,5.12015,OFFSETTING,0.75,1,6.82687,0.0,5.1202,0
2023,6,2023_06_DET_TB,00-0033106,QB,COMPOSED,-11.125,-0.807754,-115.80775,SAME_SIGN,32.875,44,7.21497,8.02273,237.1922,353
2023,6,2023_06_DET_TB,00-0034855,QB,COMPOSED,-9.375,1.510039,-10.48113,OFFSETTING,27.625,37,7.07761,5.56757,195.5189,206
2023,6,2023_06_IND_JAX,00-0035289,QB,COMPOSED,-35.25,1.179355,-187.56683,OFFSETTING,19.75,55,7.16117,5.98182,141.4332,329
2023,6,2023_06_IND_JAX,00-0036971,QB,COMPOSED,3.0,0.605124,38.06908,SAME_SIGN,33.0,30,6.63846,6.03333,219.0691,181
2023,6,2023_06_MIN_CHI,00-0036945,QB,COMPOSED,17.25,1.300204,135.48056,SAME_SIGN,27.25,10,7.1002,5.8,193.4806,58
2023,6,2023_06_MIN_CHI,00-0038416,QB,COMPOSED,13.45223,1.391837,117.96151,SAME_SIGN,27.4522,14,7.32041,5.92857,200.9615,83
2023,6,2023_06_MIN_CHI,00-0029604,QB,COMPOSED,6.625,1.690477,102.28566,SAME_SIGN,37.625,31,7.52919,5.83871,283.2857,181
2023,6,2023_06_NE_LV,00-0026625,QB,COMPOSED,-1.8,-1.607732,-31.5434,SAME_SIGN,8.2,10,8.59227,10.2,70.4566,102
2023,6,2023_06_NE_LV,00-0031345,QB,COMPOSED,5.875,0.707003,62.96906,SAME_SIGN,27.875,22,8.07064,7.36364,224.9691,162
2023,6,2023_06_NE_LV,00-0036972,QB,COMPOSED,1.5,0.861215,38.80281,SAME_SIGN,34.5,33,6.92182,6.06061,238.8028,200
2023,6,2023_06_NO_HOU,00-0039163,QB,COMPOSED,9.2,0.367491,81.11057,SAME_SIGN,36.2,27,7.73786,7.37037,280.1106,199
2023,6,2023_06_NO_HOU,00-0031280,QB,COMPOSED,-20.25,0.382071,-131.59838,OFFSETTING,29.75,50,7.44207,7.06,221.4016,353
2023,6,2023_06_NO_HOU,00-0033357,QB,COMPOSED,0.5,3.843387,7.76508,SAME_SIGN,1.5,1,7.84339,4.0,11.7651,4
2023,6,2023_06_NYG_BUF,00-0034857,QB,COMPOSED,4.125,1.812091,85.07509,SAME_SIGN,34.125,30,7.44542,5.63333,254.0751,169
2023,6,2023_06_NYG_BUF,00-0028118,QB,COMPOSED,-23.125,0.839375,-126.90121,OFFSETTING,10.875,34,6.72173,5.88235,73.0988,200
2023,6,2023_06_PHI_NYJ,00-0037013,QB,COMPOSED,-6.25,1.024993,-5.74761,OFFSETTING,27.75,34,6.49558,5.47059,180.2524,186
2023,6,2023_06_PHI_NYJ,00-0036389,QB,COMPOSED,-11.125,1.333266,-24.05782,OFFSETTING,33.875,45,7.55549,6.22222,255.9422,280
2023,6,2023_06_SEA_CIN,00-0036442,QB,COMPOSED,6.25,2.128961,120.85537,SAME_SIGN,41.25,35,7.41468,5.28571,305.8554,185
2023,6,2023_06_SEA_CIN,00-0030565,QB,COMPOSED,-7.75,-0.583635,-81.0278,SAME_SIGN,33.25,41,7.36758,7.95122,244.9722,326
2023,6,2023_06_SF_CLE,00-0033275,QB,COMPOSED,-18.0,0.952944,-86.39995,OFFSETTING,16.0,34,6.6,5.64706,105.6,192
2023,6,2023_06_SF_CLE,00-0037834,QB,COMPOSED,0.625,3.505253,96.33217,SAME_SIGN,26.625,26,8.31295,4.80769,221.3322,125
2023,6,2023_06_WAS_ATL,00-0038122,QB,COMPOSED,-15.25,0.111609,-98.34521,OFFSETTING,30.75,46,6.78552,6.67391,208.6548,307
2023,6,2023_06_WAS_ATL,00-0037077,QB,COMPOSED,12.16667,0.679534,103.77375,SAME_SIGN,35.1667,23,7.24475,6.56522,254.7737,151
2023,7,2023_07_ARI_SEA,00-0033949,QB,COMPOSED,0.125,2.00255,66.8875,SAME_SIGN,33.125,33,6.42679,4.42424,212.8875,146
2023,7,2023_07_ARI_SEA,00-0038582,QB,COMPOSED,26.45223,3.320408,196.96151,SAME_SIGN,27.4522,1,7.32041,4.0,200.9615,4
2023,7,2023_07_ARI_SEA,00-0030565,QB,COMPOSED,8.875,-1.732561,24.02643,OFFSETTING,32.875,24,7.39244,9.125,243.0264,219
2023,7,2023_07_ATL_TB,00-0038122,QB,COMPOSED,7.375,-3.218428,-30.4466,OFFSETTING,32.375,25,6.78157,10.0,219.5534,250
2023,7,2023_07_ATL_TB,00-0034855,QB,COMPOSED,-12.375,0.493309,-66.4125,OFFSETTING,29.625,42,7.04093,6.54762,208.5875,275
2023,7,2023_07_BUF_NE,00-0034857,QB,COMPOSED,-9.125,1.110512,-21.06631,OFFSETTING,32.875,42,7.42004,6.30952,243.9337,265
2023,7,2023_07_BUF_NE,00-0036972,QB,COMPOSED,4.5,-2.166755,-33.95306,OFFSETTING,34.5,30,6.89991,9.06667,238.0469,272
2023,7,2023_07_CLE_IND,00-0033275,QB,COMPOSED,-12.0,0.769474,-54.28321,OFFSETTING,19.0,31,6.51141,5.74194,123.7168,178
2023,7,2023_07_CLE_IND,00-0033537,QB,COMPOSED,26.0,6.985498,242.55042,SAME_SIGN,31.0,5,7.9855,1.0,247.5504,5
2023,7,2023_07_CLE_IND,00-0035289,QB,COMPOSED,3.375,-6.188743,-118.47267,OFFSETTING,26.375,23,7.07213,13.26087,186.5273,305
2023,7,2023_07_DET_BAL,00-0034796,QB,COMPOSED,-0.75,-5.946001,-165.9992,SAME_SIGN,26.25,27,7.27622,13.22222,191.0008,357
2023,7,2023_07_DET_BAL,00-0035993,QB,COMPOSED,25.5,6.16382,163.34124,SAME_SIGN,26.5,1,6.16382,0.0,163.3412,0
2023,7,2023_07_DET_BAL,00-0033106,QB,COMPOSED,-20.875,1.973745,-44.40672,OFFSETTING,33.125,54,7.233,5.25926,239.5933,284
2023,7,2023_07_GB_DEN,00-0029263,QB,COMPOSED,1.625,0.769642,34.44098,SAME_SIGN,30.625,29,7.4593,6.68966,228.441,194
2023,7,2023_07_GB_DEN,00-0036264,QB,COMPOSED,-8.5,1.1451,-23.5901,OFFSETTING,22.5,31,6.95155,5.80645,156.4099,180
2023,7,2023_07_GB_DEN,00-0038393,QB,COMPOSED,26.45223,-6.679592,186.96151,OFFSETTING,27.4522,1,7.32041,14.0,200.9615,14
2023,7,2023_07_JAX_NO,00-0034437,QB,COMPOSED,26.45223,-5.679592,187.96151,OFFSETTING,27.4522,1,7.32041,13.0,200.9615,13
2023,7,2023_07_JAX_NO,00-0036971,QB,COMPOSED,3.875,-0.408026,13.84476,OFFSETTING,32.875,29,6.62646,7.03448,217.8448,204
2023,7,2023_07_JAX_NO,00-0031280,QB,COMPOSED,-22.5,2.057358,-52.01601,OFFSETTING,33.5,56,7.43236,5.375,248.984,301
2023,7,2023_07_LAC_KC,00-0033873,QB,COMPOSED,-5.625,-2.39148,-143.77579,SAME_SIGN,36.375,42,7.70376,10.09524,280.2242,424
2023,7,2023_07_LAC_KC,00-0036355,QB,COMPOSED,4.875,-1.459451,-8.81086,OFFSETTING,34.875,30,7.17388,8.63333,250.1891,259
2023,7,2023_07_LV_CHI,00-0038416,QB,COMPOSED,-15.0,1.455834,-63.41142,OFFSETTING,14.0,29,7.04204,5.58621,98.5886,162
2023,7,2023_07_LV_CHI,00-0026625,QB,COMPOSED,-23.5,4.732208,-54.51061,OFFSETTING,8.5,32,8.76346,4.03125,74.4894,129
2023,7,2023_07_LV_CHI,00-0038579,QB,COMPOSED,25.0,1.719697,200.99674,SAME_SIGN,39.0,14,7.07684,5.35714,275.9967,75
2023,7,2023_07_MIA_PHI,00-0036212,QB,COMPOSED,-0.375,0.964075,27.95763,OFFSETTING,31.625,32,7.71408,6.75,243.9576,216
2023,7,2023_07_MIA_PHI,00-0036389,QB,COMPOSED,4.625,-1.488683,-11.40933,OFFSETTING,35.625,31,7.51132,9.0,267.5907,279
2023,7,2023_07_PIT_LA,00-0026498,QB,COMPOSED,3.625,-0.038787,26.60829,OFFSETTING,33.625,30,7.66121,7.7,257.6083,231
2023,7,2023_07_PIT_LA,00-0038102,QB,COMPOSED,6.875,-2.755753,-24.58962,OFFSETTING,31.875,25,6.44425,9.2,205.4104,230
2023,7,2023_07_SF_MIN,00-0029604,QB,COMPOSED,-8.375,-1.086651,-110.6608,SAME_SIGN,35.625,44,7.50426,8.59091,267.3392,378
2023,7,2023_07_SF_MIN,00-0037834,QB,COMPOSED,-1.875,-1.276635,-52.21492,SAME_SIGN,27.125,29,8.10268,9.37931,219.7851,272
2023,7,2023_07_WAS_NYG,00-0028118,QB,COMPOSED,-16.875,-2.980891,-198.49245,SAME_SIGN,12.125,29,6.6398,9.62069,80.5076,279
2023,7,2023_07_WAS_NYG,00-0037077,QB,COMPOSED,-8.57143,1.272245,-8.28698,OFFSETTING,33.4286,42,7.20082,5.92857,240.713,249
2023,8,2023_08_ATL_TEN,00-0031800,QB,COMPOSED,7.0,-1.262474,22.98407,OFFSETTING,28.0,21,7.07086,8.33333,197.9841,175
2023,8,2023_08_ATL_TEN,00-0033858,QB,COMPOSED,26.45223,7.320408,200.96151,SAME_SIGN,27.4522,1,7.32041,0.0,200.9615,0
2023,8,2023_08_ATL_TEN,00-0038122,QB,COMPOSED,20.25,1.034082,153.16164,SAME_SIGN,32.25,12,6.95075,5.91667,224.1616,71
2023,8,2023_08_ATL_TEN,00-0039152,QB,COMPOSED,-1.54777,-0.886488,-37.03849,SAME_SIGN,27.4522,29,7.32041,8.2069,200.9615,238
2023,8,2023_08_BAL_ARI,00-0033949,QB,COMPOSED,-5.625,0.799851,-4.89431,OFFSETTING,32.375,38,6.27353,5.47368,203.1057,208
2023,8,2023_08_BAL_ARI,00-0034796,QB,COMPOSED,-1.5,1.576523,31.47912,OFFSETTING,25.5,27,7.39134,5.81481,188.4791,157
2023,8,2023_08_CHI_LAC,00-0038416,QB,COMPOSED,-16.5,0.674234,-86.24081,OFFSETTING,21.5,38,6.7795,6.10526,145.7592,232
2023,8,2023_08_CHI_LAC,00-0036355,QB,COMPOSED,-5.25,-0.257466,-48.05944,SAME_SIGN,34.75,40,7.19253,7.45,249.9406,298
2023,8,2023_08_CIN_SF,00-0036442,QB,COMPOSED,8.625,-1.468103,16.63564,OFFSETTING,40.625,32,7.37565,8.84375,299.6356,283
2023,8,2023_08_CIN_SF,00-0037834,QB,COMPOSED,-4.625,-3.593419,-149.23208,SAME_SIGN,26.375,31,8.18077,11.77419,215.7679,365
2023,8,2023_08_CLE_SEA,00-0033275,QB,COMPOSED,-9.625,-1.546803,-110.06292,SAME_SIGN,21.375,31,6.4532,8.0,137.9371,248
2023,8,2023_08_CLE_SEA,00-0038583,QB,COMPOSED,35.0,-2.471451,226.02776,OFFSETTING,36.0,1,6.52855,9.0,235.0278,9
2023,8,2023_08_CLE_SEA,00-0030565,QB,COMPOSED,-6.125,0.569954,-24.44998,OFFSETTING,30.875,37,7.43482,6.86486,229.55,254
2023,8,2023_08_HOU_CAR,00-0039150,QB,COMPOSED,5.6,-1.39149,-8.47691,OFFSETTING,36.6,31,6.18916,7.58065,226.5231,235
2023,8,2023_08_HOU_CAR,00-0039163,QB,COMPOSED,9.66667,2.116625,127.50966,SAME_SIGN,34.6667,25,7.71662,5.6,267.5097,140
2023,8,2023_08_JAX_PIT,00-0036971,QB,COMPOSED,1.875,-2.49127,-67.28241,OFFSETTING,33.875,32,6.63373,9.125,224.7176,292
2023,8,2023_08_JAX_PIT,00-0033869,QB,COMPOSED,-2.875,1.625528,22.33073,OFFSETTING,23.125,26,6.93322,5.30769,160.3307,138
2023,8,2023_08_JAX_PIT,00-0038102,QB,COMPOSED,14.125,1.979437,124.07586,SAME_SIGN,30.125,16,6.54194,4.5625,197.0759,73
2023,8,2023_08_KC_DEN,00-0029263,QB,COMPOSED,10.5,1.446799,105.68058,SAME_SIGN,29.5,19,7.4468,6.0,219.6806,114
2023,8,2023_08_KC_DEN,00-0033873,QB,COMPOSED,-1.625,1.43121,41.7971,OFFSETTING,36.375,38,7.747,6.31579,281.7971,240
2023,8,2023_08_LA_DAL,00-0033077,QB,COMPOSED,2.5,-2.363096,-54.64758,OFFSETTING,33.5,31,7.44336,9.80645,249.3524,304
2023,8,2023_08_LA_DAL,00-0033662,QB,COMPOSED,8.5,6.104519,78.70197,SAME_SIGN,11.5,3,7.10452,1.0,81.702,3
2023,8,2023_08_LA_DAL,00-0026498,QB,COMPOSED,11.0,0.618442,98.50528,SAME_SIGN,34.0,23,7.66192,7.04348,260.5053,162
2023,8,2023_08_LA_DAL,00-0034955,QB,COMPOSED,8.57143,2.270358,78.1638,SAME_SIGN,18.5714,10,6.47036,4.2,120.1638,42
2023,8,2023_08_LA_DAL,00-0036849,QB,COMPOSED,26.45223,7.320408,200.96151,SAME_SIGN,27.4522,1,7.32041,0.0,200.9615,0
2023,8,2023_08_LV_DET,00-0033106,QB,COMPOSED,-0.75,-0.170777,-11.70417,SAME_SIGN,36.25,37,7.18057,7.35135,260.2958,272
2023,8,2023_08_LV_DET,00-0031345,QB,COMPOSED,6.125,2.057511,92.55999,SAME_SIGN,27.125,21,8.05751,6.0,218.56,126
2023,8,2023_08_MIN_GB,00-0036264,QB,COMPOSED,-15.125,1.270408,-51.60684,OFFSETTING,25.875,41,6.85577,5.58537,177.3932,229
2023,8,2023_08_MIN_GB,00-0029604,QB,COMPOSED,6.25,-1.312202,6.36242,OFFSETTING,37.25,31,7.52651,8.83871,280.3624,274
2023,8,2023_08_MIN_GB,00-0038598,QB,COMPOSED,23.45223,1.570408,177.96151,SAME_SIGN,27.4522,4,7.32041,5.75,200.9615,23
2023,8,2023_08_NE_MIA,00-0036212,QB,COMPOSED,-13.25,0.492455,-79.76455,OFFSETTING,31.75,45,7.69246,7.2,244.2355,324
2023,8,2023_08_NE_MIA,00-0036972,QB,COMPOSED,5.125,1.397226,76.13294,SAME_SIGN,34.125,29,6.94895,5.55172,237.1329,161
2023,8,2023_08_NO_IND,00-0035289,QB,COMPOSED,-12.0,2.068747,-2.34781,OFFSETTING,29.0,41,7.26387,5.19512,210.6522,213
2023,8,2023_08_NO_IND,00-0031280,QB,COMPOSED,8.75,-4.105708,-46.3161,OFFSETTING,35.75,27,7.37577,11.48148,263.6839,310
2023,8,2023_08_NO_IND,00-0033357,QB,COMPOSED,-0.5,-14.167523,-32.25129,SAME_SIGN,1.5,2,7.83248,22.0,11.7487,44
2023,8,2023_08_NYJ_NYG,00-0028118,QB,COMPOSED,5.5,5.75583,78.23359,SAME_SIGN,12.5,7,6.89869,1.14286,86.2336,8
2023,8,2023_08_NYJ_NYG,00-0038476,QB,COMPOSED,20.45223,7.463266,201.96151,SAME_SIGN,27.4522,7,7.32041,-0.14286,200.9615,-1
2023,8,2023_08_NYJ_NYG,00-0037013,QB,COMPOSED,-5.75,-0.39862,-51.08821,SAME_SIGN,29.25,35,6.45852,6.85714,188.9118,240
2023,8,2023_08_PHI_WAS,00-0036389,QB,COMPOSED,-3.125,-0.850442,-55.8927,SAME_SIGN,34.875,38,7.5443,8.39474,263.1073,319
2023,8,2023_08_PHI_WAS,00-0037077,QB,COMPOSED,-17.5,-0.561629,-152.98197,SAME_SIGN,34.5,52,7.07299,7.63462,244.018,397
2023,8,2023_08_TB_BUF,00-0034857,QB,COMPOSED,-5.25,-0.701364,-66.89739,SAME_SIGN,34.75,40,7.39864,8.1,257.1026,324
2023,8,2023_08_TB_BUF,00-0034855,QB,COMPOSED,-11.625,1.51622,-16.50129,OFFSETTING,31.375,43,7.02785,5.51163,220.4987,237
2023,9,2023_09_ARI_CLE,00-0038582,QB,COMPOSED,-19.0,3.756327,-51.34367,OFFSETTING,1.0,20,6.65633,2.9,6.6563,58
2023,9,2023_09_ARI_CLE,00-0033537,QB,COMPOSED,-2.5,0.399889,-8.28226,OFFSETTING,26.5,29,7.95161,7.55172,210.7177,219
2023,9,2023_09_BUF_CIN,00-0034857,QB,COMPOSED,-3.125,0.79587,7.87877,OFFSETTING,35.875,39,7.41125,6.61538,265.8788,258
2023,9,2023_09_BUF_CIN,00-0036442,QB,COMPOSED,-5.875,-0.509223,-65.88003,SAME_SIGN,38.125,44,7.39987,7.90909,282.12,348
2023,9,2023_09_CHI_NO,00-0038416,QB,COMPOSED,-3.0,-0.626433,-38.9137,SAME_SIGN,27.0,30,6.7069,7.33333,181.0863,220
2023,9,2023_09_CHI_NO,00-0031280,QB,COMPOSED,1.375,1.223569,51.81686,SAME_SIGN,35.375,34,7.42945,6.20588,262.8169,211
2023,9,2023_09_CHI_NO,00-0033357,QB,COMPOSED,0.375,4.925234,7.8972,SAME_SIGN,1.375,1,7.92523,3.0,10.8972,3
2023,9,2023_09_DAL_PHI,00-0033077,QB,COMPOSED,-11.75,-1.010325,-132.45798,SAME_SIGN,32.25,44,7.48968,8.5,241.542,374
2023,9,2023_09_DAL_PHI,00-0036389,QB,COMPOSED,12.25,-1.433344,59.72463,OFFSETTING,35.25,23,7.56666,9.0,266.7246,207
2023,9,2023_09_IND_CAR,00-0039150,QB,COMPOSED,-3.33333,1.862359,51.63783,OFFSETTING,35.6667,39,6.29826,4.4359,224.6378,173
2023,9,2023_09_IND_CAR,00-0035289,QB,COMPOSED,3.25,2.271247,82.30897,SAME_SIGN,29.25,26,7.15586,4.88462,209.309,127
2023,9,2023_09_LAC_NYJ,00-0036355,QB,COMPOSED,6.25,2.663526,124.88614,SAME_SIGN,36.25,30,7.19686,4.53333,260.8861,136
2023,9,2023_09_LAC_NYJ,00-0037013,QB,COMPOSED,-19.75,1.106481,-73.64053,OFFSETTING,29.25,49,6.47383,5.36735,189.3595,263
2023,9,2023_09_LA_GB,00-0036264,QB,COMPOSED,4.875,-2.386649,-26.84113,OFFSETTING,29.875,25,6.73335,9.12,201.1589,228
2023,9,2023_09_LA_GB,00-0034955,QB,COMPOSED,-10.5,1.702041,-18.96428,OFFSETTING,17.5,28,6.3449,4.64286,111.0357,130
2023,9,2023_09_MIA_KC,00-0033873,QB,COMPOSED,7.875,1.557283,107.5446,SAME_SIGN,37.875,30,7.72395,6.16667,292.5446,185
2023,9,2023_09_MIA_KC,00-0036212,QB,COMPOSED,0.25,2.000637,69.94092,SAME_SIGN,34.25,34,7.67711,5.67647,262.9409,193
2023,9,2023_09_MIN_ATL,00-0031800,QB,COMPOSED,-10.25,-0.143542,-78.08299,SAME_SIGN,26.75,37,7.0997,7.24324,189.917,268
2023,9,2023_09_MIN_ATL,00-0033949,QB,COMPOSED,2.5,1.1177,50.1849,SAME_SIGN,33.5,31,6.21447,5.09677,208.1849,158
2023,9,2023_09_MIN_ATL,00-0038598,QB,COMPOSED,-2.0,-5.993673,-49.97469,SAME_SIGN,4.0,6,7.00633,13.0,28.0253,78
2023,9,2023_09_NYG_LV,00-0038579,QB,COMPOSED,1.5,-1.511174,-27.50612,OFFSETTING,26.5,25,6.84883,8.36,181.4939,209
2023,9,2023_09_NYG_LV,00-0035710,QB,COMPOSED,22.375,3.885509,184.06061,SAME_SIGN,31.375,9,6.66329,2.77778,209.0606,25
2023,9,2023_09_NYG_LV,00-0038115,QB,COMPOSED,26.45223,7.320408,200.96151,SAME_SIGN,27.4522,1,7.32041,0.0,200.9615,0
2023,9,2023_09_NYG_LV,00-0038476,QB,COMPOSED,-13.0,-2.922245,-134.20571,SAME_SIGN,7.0,20,5.82776,8.75,40.7943,175
2023,9,2023_09_SEA_BAL,00-0034796,QB,COMPOSED,3.375,-0.118603,21.87964,OFFSETTING,28.375,25,7.3614,7.48,208.8796,187
2023,9,2023_09_SEA_BAL,00-0035993,QB,COMPOSED,14.5,0.70057,93.77653,SAME_SIGN,21.5,7,6.12914,5.42857,131.7765,38
2023,9,2023_09_SEA_BAL,00-0030565,QB,COMPOSED,3.875,1.806918,79.3232,SAME_SIGN,31.875,28,7.41406,5.60714,236.3232,157
2023,9,2023_09_TB_HOU,00-0039163,QB,COMPOSED,-9.71429,-3.352152,-217.75817,SAME_SIGN,33.2857,43,7.57808,10.93023,252.2418,470
2023,9,2023_09_TB_HOU,00-0034855,QB,COMPOSED,4.375,-1.845884,-24.80642,OFFSETTING,34.375,30,6.98745,8.83333,240.1936,265
2023,9,2023_09_TEN_PIT,00-0038102,QB,COMPOSED,-1.25,1.160746,26.70478,OFFSETTING,28.75,30,6.49408,5.33333,186.7048,160
2023,9,2023_09_TEN_PIT,00-0039152,QB,COMPOSED,-9.0,0.602969,-44.56652,OFFSETTING,29.0,38,7.49771,6.89474,217.4335,262
2023,9,2023_09_WAS_NE,00-0036972,QB,COMPOSED,-11.375,1.918928,5.73003,OFFSETTING,32.625,44,6.91893,5.0,225.73,220
2023,9,2023_09_WAS_NE,00-0037077,QB,COMPOSED,-6.375,-0.083532,-49.26808,SAME_SIGN,38.625,45,7.13869,7.22222,275.7319,325
2023,10,2023_10_ATL_ARI,00-0035228,QB,COMPOSED,-1.875,-0.43403,-27.6569,SAME_SIGN,31.125,33,7.11143,7.54545,221.3431,249
2023,10,2023_10_ATL_ARI,00-0031800,QB,COMPOSED,12.875,3.438904,143.06777,SAME_SIGN,27.875,15,7.10557,3.66667,198.0678,55
2023,10,2023_10_ATL_ARI,00-0038122,QB,COMPOSED,23.0,1.34811,168.58616,SAME_SIGN,30.0,7,6.91954,5.57143,207.5862,39
2023,10,2023_10_CAR_CHI,00-0039150,QB,COMPOSED,-1.85714,1.252044,36.21108,OFFSETTING,36.1429,38,6.12046,4.86842,221.2111,185
2023,10,2023_10_CAR_CHI,00-0038416,QB,COMPOSED,-5.25,1.890753,26.69567,OFFSETTING,27.75,33,6.79984,4.90909,188.6957,162
2023,10,2023_10_CLE_BAL,00-0034796,QB,COMPOSED,5.75,-2.332198,-11.3007,OFFSETTING,28.75,23,7.36345,9.69565,211.6993,223
2023,10,2023_10_CLE_BAL,00-0033275,QB,COMPOSED,23.5,6.580983,161.23409,SAME_SIGN,24.5,1,6.58098,0.0,161.2341,0
2023,10,2023_10_CLE_BAL,00-0033537,QB,COMPOSED,-7.375,1.675271,-1.59812,OFFSETTING,26.625,34,7.93998,6.26471,211.4019,213
2023,10,2023_10_DEN_BUF,00-0034857,QB,COMPOSED,8.75,0.841963,87.4613,SAME_SIGN,35.75,27,7.39752,6.55556,264.4613,177
2023,10,2023_10_DEN_BUF,00-0029263,QB,COMPOSED,-0.125,0.776435,21.58767,OFFSETTING,28.875,29,7.43161,6.65517,214.5877,193
2023,10,2023_10_DET_LAC,00-0033106,QB,COMPOSED,3.625,-2.907271,-69.89927,OFFSETTING,36.625,33,7.18364,10.09091,263.1007,333
2023,10,2023_10_DET_LAC,00-0036355,QB,COMPOSED,-4.625,-0.911316,-69.58469,SAME_SIGN,35.375,40,7.16368,8.075,253.4153,323
2023,10,2023_10_GB_PIT,00-0036264,QB,COMPOSED,-6.375,-0.536872,-64.75585,SAME_SIGN,32.625,39,6.87338,7.41026,224.2442,289
2023,10,2023_10_GB_PIT,00-0038102,QB,COMPOSED,5.75,0.968746,59.35146,SAME_SIGN,28.75,23,6.44701,5.47826,185.3515,126
2023,10,2023_10_HOU_CIN,00-0036442,QB,COMPOSED,-1.625,-1.263868,-62.59782,SAME_SIGN,38.375,40,7.41113,8.675,284.4022,347
2023,10,2023_10_HOU_CIN,00-0039163,QB,COMPOSED,-4.5,-1.204977,-82.64864,SAME_SIGN,34.5,39,7.92323,9.12821,273.3514,356
2023,10,2023_10_IND_NE,00-0035289,QB,COMPOSED,0.5,0.154253,7.86051,SAME_SIGN,28.5,28,7.08282,6.92857,201.8605,194
2023,10,2023_10_IND_NE,00-0036972,QB,COMPOSED,11.25,-1.641103,44.34053,OFFSETTING,31.25,20,6.8589,8.5,214.3405,170
2023,10,2023_10_IND_NE,00-0038108,QB,COMPOSED,11.33333,4.047644,114.683,SAME_SIGN,18.3333,7,7.61907,3.57143,139.683,25
2023,10,2023_10_NO_MIN,00-0033949,QB,COMPOSED,-0.375,-1.737735,-61.38721,SAME_SIGN,33.625,34,6.14462,7.88235,206.6128,268
2023,10,2023_10_NO_MIN,00-0031280,QB,COMPOSED,17.5,1.298529,153.04223,SAME_SIGN,35.5,18,7.40964,6.11111,263.0422,110
2023,10,2023_10_NO_MIN,00-0031503,QB,COMPOSED,0.75,2.404257,65.56961,SAME_SIGN,25.75,25,7.28426,4.88,187.5696,122
2023,10,2023_10_NYG_DAL,00-0033077,QB,COMPOSED,-1.875,-4.025952,-155.00252,SAME_SIGN,33.125,35,7.51691,11.54286,248.9975,404
2023,10,2023_10_NYG_DAL,00-0033662,QB,COMPOSED,-0.5,-0.521103,-8.20716,SAME_SIGN,8.5,9,7.03445,7.55556,59.7928,68
2023,10,2023_10_NYG_DAL,00-0038476,QB,COMPOSED,-13.5,3.843235,8.88368,OFFSETTING,13.5,27,7.02842,3.18519,94.8837,86
2023,10,2023_10_NYJ_LV,00-0038579,QB,COMPOSED,-1.0,1.384556,30.33178,OFFSETTING,26.0,27,7.05122,5.66667,183.3318,153
2023,10,2023_10_NYJ_LV,00-0037013,QB,COMPOSED,-5.875,-0.321168,-50.25727,SAME_SIGN,33.125,39,6.42242,6.74359,212.7427,263
2023,10,2023_10_NYJ_LV,00-0037740,QB,COMPOSED,0.0,5.856327,5.85633,ZERO_COMPONENT,1.0,1,5.85633,0.0,5.8563,0
2023,10,2023_10_SF_JAX,00-0033936,QB,COMPOSED,8.25,4.77762,69.5956,SAME_SIGN,10.25,2,7.27762,2.5,74.5956,5
2023,10,2023_10_SF_JAX,00-0034775,QB,COMPOSED,0.0,8.754519,8.75452,ZERO_COMPONENT,1.0,1,8.75452,0.0,8.7545,0
2023,10,2023_10_SF_JAX,00-0036971,QB,COMPOSED,4.875,0.304054,41.39896,SAME_SIGN,33.875,29,6.68336,6.37931,226.399,185
2023,10,2023_10_SF_JAX,00-0034869,QB,COMPOSED,20.5,3.571325,141.85482,SAME_SIGN,22.5,2,6.57133,3.0,147.8548,6
2023,10,2023_10_SF_JAX,00-0037834,QB,COMPOSED,1.75,-2.981903,-62.82474,OFFSETTING,27.75,26,8.40271,11.38462,233.1753,296
2023,10,2023_10_TEN_TB,00-0034855,QB,COMPOSED,5.875,-2.564918,-33.13254,OFFSETTING,34.875,29,7.02129,9.58621,244.8675,278
2023,10,2023_10_TEN_TB,00-0039152,QB,COMPOSED,-5.5,2.26527,47.82246,OFFSETTING,33.5,39,7.36783,5.10256,246.8225,199
2023,10,2023_10_WAS_SEA,00-0030565,QB,COMPOSED,-14.375,-0.655904,-136.05547,SAME_SIGN,31.625,46,7.36584,8.02174,232.9445,369
2023,10,2023_10_WAS_SEA,00-0037077,QB,COMPOSED,-3.625,0.05617,-23.43666,OFFSETTING,40.375,44,7.14708,7.09091,288.5633,312
2023,11,2023_11_ARI_HOU,00-0035228,QB,COMPOSED,1.125,-0.01298,7.621,OFFSETTING,31.125,30,7.12035,7.13333,221.621,214
