season,week,team,game_id,side,arm,actual_room_dropbacks,actual_room_attempts,actual_room_pass_yards,actual_ypa,pred_room_dropbacks,pred_room_attempts,pred_room_pass_yards,pred_ypa,crps_room_dropbacks,crps_room_attempts,crps_room_pass_yards,err_volume_dropbacks,err_volume_attempts,err_efficiency_ypa,err_final_pass_yards,offsetting
2022,2,GB,2022_02_CHI_GB,home,TRACK1,28.0,25.0,234.0,9.36,34.8333,32.6776,239.3785,7.32317,4.14765,4.60946,19.75919,6.8333,7.6776,-2.03683,5.3785,1
2022,2,GB,2022_02_CHI_GB,home,TRACK1_MEAN,28.0,25.0,234.0,9.36,34.8554,32.6965,239.6802,7.32317,4.05054,4.56743,19.25305,6.8554,7.6965,-2.03683,5.6802,1
2022,2,HOU,2022_02_HOU_DEN,away,BASELINE,41.0,38.0,177.0,4.65789,37.1732,34.9212,252.4022,7.22865,2.74277,2.45487,40.3786,-3.8268,-3.0788,2.57076,75.4022,1
2022,2,HOU,2022_02_HOU_DEN,away,TRACK1,41.0,38.0,177.0,4.65789,37.9827,35.6798,258.0726,7.22865,2.60714,2.35875,43.33586,-3.0173,-2.3202,2.57076,81.0726,1
2022,2,HOU,2022_02_HOU_DEN,away,TRACK1_MEAN,41.0,38.0,177.0,4.65789,37.748,35.462,256.3026,7.22865,2.55506,2.27317,42.67995,-3.252,-2.538,2.57076,79.3026,1
2022,2,IND,2022_02_IND_JAX,away,BASELINE,35.0,30.0,195.0,6.5,34.5439,32.3983,236.2245,7.2785,1.99159,2.12933,24.36121,-0.4561,2.3983,0.7785,41.2245,0
2022,2,IND,2022_02_IND_JAX,away,TRACK1,35.0,30.0,195.0,6.5,33.0574,30.9987,226.0302,7.2785,2.33307,2.07265,22.13464,-1.9426,0.9987,0.7785,31.0302,0
2022,2,IND,2022_02_IND_JAX,away,TRACK1_MEAN,35.0,30.0,195.0,6.5,33.1833,31.1218,226.958,7.2785,2.16181,1.93619,21.45769,-1.8167,1.1218,0.7785,31.958,0
2022,2,JAX,2022_02_IND_JAX,home,BASELINE,30.0,30.0,235.0,7.83333,42.9966,40.3446,295.037,7.30892,8.45329,6.23402,32.61866,12.9966,10.3446,-0.52441,60.037,1
2022,2,JAX,2022_02_IND_JAX,home,TRACK1,30.0,30.0,235.0,7.83333,44.7396,41.9773,307.1411,7.30892,9.66561,7.45569,38.94095,14.7396,11.9773,-0.52441,72.1411,1
2022,2,JAX,2022_02_IND_JAX,home,TRACK1_MEAN,30.0,30.0,235.0,7.83333,44.6922,41.9352,306.6709,7.30892,10.05268,7.60449,38.31648,14.6922,11.9352,-0.52441,71.6709,1
2022,2,KC,2022_02_LAC_KC,home,BASELINE,36.0,35.0,235.0,6.71429,42.3314,39.7972,288.4035,7.26163,3.62125,2.83205,28.90665,6.3314,4.7972,0.54734,53.4035,0
2022,2,KC,2022_02_LAC_KC,home,TRACK1,36.0,35.0,235.0,6.71429,40.611,38.1773,276.813,7.26163,2.92674,2.43907,24.96094,4.611,3.1773,0.54734,41.813,0
2022,2,KC,2022_02_LAC_KC,home,TRACK1_MEAN,36.0,35.0,235.0,6.71429,40.7823,38.342,277.8837,7.26163,2.87359,2.31913,25.25853,4.7823,3.342,0.54734,42.8837,0
2022,2,LA,2022_02_ATL_LA,home,BASELINE,37.0,36.0,272.0,7.55556,38.2084,35.8622,257.3881,7.16689,2.07662,1.93787,23.61246,1.2084,-0.1378,-0.38867,-14.6119,0
2022,2,LA,2022_02_ATL_LA,home,TRACK1,37.0,36.0,272.0,7.55556,36.9488,34.6898,249.1309,7.16689,2.26857,2.33885,26.30928,-0.0512,-1.3102,-0.38867,-22.8691,0
2022,2,LA,2022_02_ATL_LA,home,TRACK1_MEAN,37.0,36.0,272.0,7.55556,37.1489,34.8702,250.3697,7.16689,2.00024,2.01288,25.40134,0.1489,-1.1298,-0.38867,-21.6303,0
2022,2,LAC,2022_02_LAC_KC,away,BASELINE,50.0,48.0,334.0,6.95833,41.4912,38.9145,279.9243,7.19011,5.36091,5.78239,39.09597,-8.5088,-9.0855,0.23178,-54.0757,1
2022,2,LAC,2022_02_LAC_KC,away,TRACK1,50.0,48.0,334.0,6.95833,42.8705,40.1967,289.0718,7.19011,4.53628,4.88768,36.20232,-7.1295,-7.8033,0.23178,-44.9282,1
2022,2,LAC,2022_02_LAC_KC,away,TRACK1_MEAN,50.0,48.0,334.0,6.95833,42.9561,40.2869,289.786,7.19011,4.44897,4.82787,34.70972,-7.0439,-7.7131,0.23178,-44.214,1
2022,2,LV,2022_02_ARI_LV,home,BASELINE,40.0,39.0,252.0,6.46154,37.0272,34.7889,253.5957,7.28644,2.41295,2.83214,19.86361,-2.9728,-4.2111,0.8249,1.5957,1
2022,2,LV,2022_02_ARI_LV,home,TRACK1,40.0,39.0,252.0,6.46154,36.8885,34.6552,252.3382,7.28644,2.68811,3.03795,20.34944,-3.1115,-4.3448,0.8249,0.3382,1
2022,2,LV,2022_02_ARI_LV,home,TRACK1_MEAN,40.0,39.0,252.0,6.46154,36.8055,34.5793,252.0353,7.28644,2.4815,2.92846,19.97684,-3.1945,-4.4207,0.8249,0.0353,1
2022,2,MIA,2022_02_MIA_BAL,away,BASELINE,51.0,50.0,469.0,9.38,37.2832,35.0522,253.7835,7.24947,9.66036,10.92517,170.03523,-13.7168,-14.9478,-2.13053,-215.2165,0
2022,2,MIA,2022_02_MIA_BAL,away,TRACK1,51.0,50.0,469.0,9.38,37.1063,34.8911,252.5932,7.24947,9.45784,10.68738,169.09739,-13.8937,-15.1089,-2.13053,-216.4068,0
2022,2,MIA,2022_02_MIA_BAL,away,TRACK1_MEAN,51.0,50.0,469.0,9.38,37.1408,34.9206,252.9158,7.24947,9.77417,11.02046,170.54748,-13.8592,-15.0794,-2.13053,-216.0842,0
2022,2,MIN,2022_02_MIN_PHI,away,BASELINE,48.0,46.0,221.0,4.80435,36.8733,34.6075,250.457,7.22791,7.15645,7.4618,21.85673,-11.1267,-11.3925,2.42356,29.457,1
2022,2,MIN,2022_02_MIN_PHI,away,TRACK1,48.0,46.0,221.0,4.80435,37.2759,34.9856,253.146,7.22791,6.66073,6.90561,23.09182,-10.7241,-11.0144,2.42356,32.146,1
2022,2,MIN,2022_02_MIN_PHI,away,TRACK1_MEAN,48.0,46.0,221.0,4.80435,37.2831,34.9944,253.2018,7.22791,6.79633,7.09562,22.77648,-10.7169,-11.0056,2.42356,32.2018,1
2022,2,NE,2022_02_NE_PIT,away,BASELINE,35.0,35.0,252.0,7.2,31.7311,29.8078,217.1295,7.30593,2.53013,3.27082,27.04762,-3.2689,-5.1922,0.10593,-34.8705,1
2022,2,NE,2022_02_NE_PIT,away,TRACK1,35.0,35.0,252.0,7.2,31.3463,29.4513,214.4584,7.30593,2.84929,3.5199,28.90828,-3.6537,-5.5487,0.10593,-37.5416,1
2022,2,NE,2022_02_NE_PIT,away,TRACK1_MEAN,35.0,35.0,252.0,7.2,31.2847,29.3859,214.1575,7.30593,2.66887,3.47765,28.17041,-3.7153,-5.6141,0.10593,-37.8425,1
2022,2,NO,2022_02_TB_NO,home,BASELINE,46.0,40.0,236.0,5.9,36.8372,34.5908,247.6546,7.14915,5.74044,3.42806,19.36251,-9.1628,-5.4092,1.24915,11.6546,1
2022,2,NO,2022_02_TB_NO,home,TRACK1,46.0,40.0,236.0,5.9,37.6285,35.3371,253.1561,7.14915,5.08029,3.16789,21.07073,-8.3715,-4.6629,1.24915,17.1561,1
2022,2,NO,2022_02_TB_NO,home,TRACK1_MEAN,46.0,40.0,236.0,5.9,37.7006,35.4033,253.5268,7.14915,5.17249,3.0554,19.9462,-8.2994,-4.5967,1.24915,17.5268,1
2022,2,NYG,2022_02_CAR_NYG,home,BASELINE,37.0,34.0,176.0,5.17647,37.1627,34.7988,252.0455,7.23404,1.94357,1.90204,40.0484,0.1627,0.7988,2.05757,76.0455,0
2022,2,NYG,2022_02_CAR_NYG,home,TRACK1,37.0,34.0,176.0,5.17647,36.9598,34.6118,250.7923,7.23404,2.24062,2.13276,38.8114,-0.0402,0.6118,2.05757,74.7923,0
2022,2,NYG,2022_02_CAR_NYG,home,TRACK1_MEAN,37.0,34.0,176.0,5.17647,37.0587,34.7015,251.3405,7.23404,1.93142,1.86939,39.61939,0.0587,0.7015,2.05757,75.3405,0
2022,2,NYJ,2022_02_NYJ_CLE,away,BASELINE,47.0,45.0,324.0,7.2,39.1323,36.7413,264.3138,7.20113,4.89231,5.20145,40.79577,-7.8677,-8.2587,0.00113,-59.6862,1
2022,2,NYJ,2022_02_NYJ_CLE,away,TRACK1,47.0,45.0,324.0,7.2,40.7059,38.2169,275.1499,7.20113,3.83696,4.12219,35.9905,-6.2941,-6.7831,0.00113,-48.8501,1
2022,2,NYJ,2022_02_NYJ_CLE,away,TRACK1_MEAN,47.0,45.0,324.0,7.2,40.4853,38.0123,273.4848,7.20113,4.07859,4.34274,36.09959,-6.5147,-6.9877,0.00113,-50.5152,1
2022,2,PHI,2022_02_MIN_PHI,home,BASELINE,34.0,31.0,333.0,10.74194,32.5873,30.557,219.8714,7.19682,2.06643,1.86145,79.00368,-1.4127,-0.443,-3.54511,-113.1286,0
2022,2,PHI,2022_02_MIN_PHI,home,TRACK1,34.0,31.0,333.0,10.74194,32.4322,30.401,218.6925,7.19682,2.28357,2.02588,80.0352,-1.5678,-0.599,-3.54511,-114.3075,0
2022,2,PHI,2022_02_MIN_PHI,home,TRACK1_MEAN,34.0,31.0,333.0,10.74194,32.3221,30.3078,218.033,7.19682,2.09414,1.86579,80.36066,-1.6779,-0.6922,-3.54511,-114.967,0
2022,2,PIT,2022_02_NE_PIT,home,BASELINE,37.0,34.0,168.0,4.94118,39.6768,37.2305,269.6824,7.24242,2.24918,2.3461,58.93673,2.6768,3.2305,2.30125,101.6824,0
2022,2,PIT,2022_02_NE_PIT,home,TRACK1,37.0,34.0,168.0,4.94118,40.0682,37.5926,272.3967,7.24242,2.60368,2.65081,59.51007,3.0682,3.5926,2.30125,104.3967,0
2022,2,PIT,2022_02_NE_PIT,home,TRACK1_MEAN,37.0,34.0,168.0,4.94118,40.2128,37.7301,273.414,7.24242,2.41501,2.52679,61.73663,3.2128,3.7301,2.30125,105.414,0
2022,2,SEA,2022_02_SEA_SF,away,BASELINE,33.0,31.0,197.0,6.35484,35.6245,33.4788,241.5601,7.21702,2.15338,2.04711,24.1455,2.6245,2.4788,0.86218,44.5601,0
2022,2,SEA,2022_02_SEA_SF,away,TRACK1,33.0,31.0,197.0,6.35484,35.5695,33.4308,241.0782,7.21702,2.30117,2.1735,24.26131,2.5695,2.4308,0.86218,44.0782,0
2022,2,SEA,2022_02_SEA_SF,away,TRACK1_MEAN,33.0,31.0,197.0,6.35484,35.727,33.5765,242.2909,7.21702,2.16163,2.07601,24.5308,2.727,2.5765,0.86218,45.2909,0
2022,2,SF,2022_02_SEA_SF,home,BASELINE,25.0,24.0,184.0,7.66667,33.8521,31.7954,227.3862,7.16037,5.16455,4.47668,24.36137,8.8521,7.7954,-0.50629,43.3862,1
2022,2,SF,2022_02_SEA_SF,home,TRACK1,25.0,24.0,184.0,7.66667,33.6295,31.5857,225.7129,7.16037,5.07731,4.41301,24.19536,8.6295,7.5857,-0.50629,41.7129,1
2022,2,SF,2022_02_SEA_SF,home,TRACK1_MEAN,25.0,24.0,184.0,7.66667,33.7976,31.7429,227.0434,7.16037,5.18957,4.49195,24.23009,8.7976,7.7429,-0.50629,43.0434,1
2022,2,TB,2022_02_TB_NO,away,BASELINE,35.0,34.0,190.0,5.58824,37.2752,34.9387,252.9096,7.23626,2.25144,1.98922,32.93441,2.2752,0.9387,1.64802,62.9096,0
2022,2,TB,2022_02_TB_NO,away,TRACK1,35.0,34.0,190.0,5.58824,36.4199,34.1374,247.0825,7.23626,2.21649,2.08294,30.44924,1.4199,0.1374,1.64802,57.0825,0
2022,2,TB,2022_02_TB_NO,away,TRACK1_MEAN,35.0,34.0,190.0,5.58824,36.3162,34.039,246.3741,7.23626,2.08506,1.95211,29.79658,1.3162,0.039,1.64802,56.3741,0
2022,2,TEN,2022_02_TEN_BUF,away,BASELINE,26.0,24.0,123.0,5.125,32.8858,30.7916,227.1735,7.37244,3.97544,3.94482,63.19767,6.8858,6.7916,2.24744,104.1735,0
2022,2,TEN,2022_02_TEN_BUF,away,TRACK1,26.0,24.0,123.0,5.125,34.077,31.9036,235.3474,7.37244,4.61213,4.51721,68.62788,8.077,7.9036,2.24744,112.3474,0
2022,2,TEN,2022_02_TEN_BUF,away,TRACK1_MEAN,26.0,24.0,123.0,5.125,33.9126,31.7538,234.3026,7.37244,4.6045,4.55308,69.08186,7.9126,7.7538,2.24744,111.3026,0
2022,2,WAS,2022_02_WAS_DET,away,BASELINE,53.0,48.0,337.0,7.02083,38.2015,35.7586,256.4396,7.18787,10.328,8.12212,53.99291,-14.7985,-12.2414,0.16704,-80.5604,1
2022,2,WAS,2022_02_WAS_DET,away,TRACK1,53.0,48.0,337.0,7.02083,38.1358,35.7078,256.1495,7.18787,9.98267,7.90351,53.9773,-14.8642,-12.2922,0.16704,-80.8505,1
2022,2,WAS,2022_02_WAS_DET,away,TRACK1_MEAN,53.0,48.0,337.0,7.02083,38.1558,35.7162,256.1685,7.18787,10.30527,8.13509,54.18112,-14.8442,-12.2838,0.16704,-80.8315,1
2022,3,ARI,2022_03_LA_ARI,home,BASELINE,60.0,58.0,314.0,5.41379,38.7603,36.3268,261.2168,7.19916,16.69587,17.23953,37.18774,-21.2397,-21.6732,1.78537,-52.7832,1
2022,3,ARI,2022_03_LA_ARI,home,TRACK1,60.0,58.0,314.0,5.41379,38.8505,36.4144,261.7392,7.19916,15.97759,16.56906,38.02558,-21.1495,-21.5856,1.78537,-52.2608,1
2022,3,ARI,2022_03_LA_ARI,home,TRACK1_MEAN,60.0,58.0,314.0,5.41379,38.9206,36.4755,262.2868,7.19916,16.51179,17.0605,36.79743,-21.0794,-21.5245,1.78537,-51.7132,1
2022,3,ATL,2022_03_ATL_SEA,away,BASELINE,23.0,20.0,229.0,11.45,35.3961,33.1714,238.8962,7.19048,8.03771,8.88709,19.47489,12.3961,13.1714,-4.25952,9.8962,1
2022,3,ATL,2022_03_ATL_SEA,away,TRACK1,23.0,20.0,229.0,11.45,36.4627,34.1675,245.8458,7.19048,8.81275,9.55263,21.06084,13.4627,14.1675,-4.25952,16.8458,1
2022,3,ATL,2022_03_ATL_SEA,away,TRACK1_MEAN,23.0,20.0,229.0,11.45,36.4478,34.1576,245.976,7.19048,8.96458,9.77504,19.9899,13.4478,14.1576,-4.25952,16.976,1
2022,3,BAL,2022_03_BAL_NE,away,BASELINE,33.0,29.0,218.0,7.51724,35.5446,33.3519,242.6719,7.27957,2.17218,2.67032,19.45876,2.5446,4.3519,-0.23767,24.6719,1
2022,3,BAL,2022_03_BAL_NE,away,TRACK1,33.0,29.0,218.0,7.51724,36.3101,34.0744,247.8184,7.27957,2.59269,3.13598,22.41373,3.3101,5.0744,-0.23767,29.8184,1
2022,3,BAL,2022_03_BAL_NE,away,TRACK1_MEAN,33.0,29.0,218.0,7.51724,36.3514,34.11,248.2661,7.27957,2.3611,3.03502,20.92515,3.3514,5.11,-0.23767,30.2661,1
2022,3,BUF,2022_03_BUF_MIA,away,BASELINE,66.0,62.0,400.0,6.45161,39.7907,37.3346,267.1763,7.15986,21.53081,20.20063,92.50491,-26.2093,-24.6654,0.70825,-132.8237,1
2022,3,BUF,2022_03_BUF_MIA,away,TRACK1,66.0,62.0,400.0,6.45161,38.749,36.3487,260.4365,7.15986,21.95012,20.62304,98.03077,-27.251,-25.6513,0.70825,-139.5635,1
2022,3,BUF,2022_03_BUF_MIA,away,TRACK1_MEAN,66.0,62.0,400.0,6.45161,38.6151,36.2321,259.2691,7.15986,22.62263,21.21864,99.44446,-27.3849,-25.7679,0.70825,-140.7309,1
2022,3,CAR,2022_03_NO_CAR,home,BASELINE,28.0,25.0,170.0,6.8,37.3628,35.1023,252.1065,7.19003,5.63229,6.31347,44.95176,9.3628,10.1023,0.39003,82.1065,0
2022,3,CAR,2022_03_NO_CAR,home,TRACK1,28.0,25.0,170.0,6.8,38.1691,35.8612,258.0127,7.19003,6.1591,6.75073,48.34788,10.1691,10.8612,0.39003,88.0127,0
2022,3,CAR,2022_03_NO_CAR,home,TRACK1_MEAN,28.0,25.0,170.0,6.8,38.1489,35.8423,257.4372,7.19003,6.21887,6.91035,48.65323,10.1489,10.8423,0.39003,87.4372,0
2022,3,CHI,2022_03_HOU_CHI,home,BASELINE,22.0,17.0,106.0,6.23529,36.8997,34.5912,252.3753,7.29768,10.41905,13.09579,99.10392,14.8997,17.5912,1.06238,146.3753,0
2022,3,CHI,2022_03_HOU_CHI,home,TRACK1,22.0,17.0,106.0,6.23529,35.9916,33.7311,246.4103,7.29768,9.1644,11.79796,91.01439,13.9916,16.7311,1.06238,140.4103,0
2022,3,CHI,2022_03_HOU_CHI,home,TRACK1_MEAN,22.0,17.0,106.0,6.23529,36.2321,33.964,247.7907,7.29768,9.78311,12.46526,94.86413,14.2321,16.964,1.06238,141.7907,0
2022,3,CIN,2022_03_CIN_NYJ,away,BASELINE,38.0,36.0,275.0,7.63889,37.8889,35.5706,255.7123,7.18287,1.88534,1.80058,23.2523,-0.1111,-0.4294,-0.45602,-19.2877,0
2022,3,CIN,2022_03_CIN_NYJ,away,TRACK1,38.0,36.0,275.0,7.63889,36.9364,34.6812,248.6181,7.18287,2.24179,2.16644,25.47071,-1.0636,-1.3188,-0.45602,-26.3819,0
2022,3,CIN,2022_03_CIN_NYJ,away,TRACK1_MEAN,38.0,36.0,275.0,7.63889,36.9312,34.6732,249.2106,7.18287,1.97766,1.90985,25.26406,-1.0688,-1.3268,-0.45602,-25.7894,0
2022,3,CLE,2022_03_PIT_CLE,home,BASELINE,33.0,31.0,220.0,7.09677,32.924,30.9034,220.456,7.14451,2.02107,1.89756,18.46257,-0.076,-0.0966,0.04773,0.456,1
2022,3,CLE,2022_03_PIT_CLE,home,TRACK1,33.0,31.0,220.0,7.09677,32.6156,30.6141,218.2209,7.14451,2.13209,2.03315,19.37279,-0.3844,-0.3859,0.04773,-1.7791,1
2022,3,CLE,2022_03_PIT_CLE,home,TRACK1_MEAN,33.0,31.0,220.0,7.09677,32.5839,30.5847,218.0639,7.14451,2.02274,1.90494,18.71608,-0.4161,-0.4153,0.04773,-1.9361,1
2022,3,DAL,2022_03_DAL_NYG,away,BASELINE,31.0,31.0,215.0,6.93548,40.3696,37.827,270.8941,7.15492,5.6424,3.96116,30.29533,9.3696,6.827,0.21943,55.8941,0
2022,3,DAL,2022_03_DAL_NYG,away,TRACK1,31.0,31.0,215.0,6.93548,38.6567,36.2191,259.2588,7.15492,4.41049,3.18397,25.80594,7.6567,5.2191,0.21943,44.2588,0
2022,3,DAL,2022_03_DAL_NYG,away,TRACK1_MEAN,31.0,31.0,215.0,6.93548,38.6046,36.1701,258.9738,7.15492,4.43628,3.08199,25.42194,7.6046,5.1701,0.21943,43.9738,0
2022,3,DEN,2022_03_SF_DEN,home,BASELINE,38.0,34.0,184.0,5.41176,37.181,34.7772,251.951,7.24228,2.05564,1.8875,34.18836,-0.819,0.7772,1.83052,67.951,0
2022,3,DEN,2022_03_SF_DEN,home,TRACK1,38.0,34.0,184.0,5.41176,37.5927,35.162,255.2874,7.24228,2.22121,2.11126,35.72374,-0.4073,1.162,1.83052,71.2874,0
2022,3,DEN,2022_03_SF_DEN,home,TRACK1_MEAN,38.0,34.0,184.0,5.41176,37.6016,35.1674,254.834,7.24228,1.98632,1.89241,35.64097,-0.3984,1.1674,1.83052,70.834,0
2022,3,DET,2022_03_DET_MIN,away,BASELINE,40.0,40.0,277.0,6.925,36.3774,34.1765,243.6967,7.13318,2.59843,3.53311,27.99551,-3.6226,-5.8235,0.20818,-33.3033,1
2022,3,DET,2022_03_DET_MIN,away,TRACK1,40.0,40.0,277.0,6.925,37.0894,34.8356,248.5925,7.13318,2.48239,3.25223,26.66008,-2.9106,-5.1644,0.20818,-28.4075,1
2022,3,DET,2022_03_DET_MIN,away,TRACK1_MEAN,40.0,40.0,277.0,6.925,36.9445,34.7078,247.4442,7.13318,2.40134,3.2487,27.0027,-3.0555,-5.2922,0.20818,-29.5558,1
2022,3,GB,2022_03_GB_TB,away,BASELINE,36.0,35.0,255.0,7.28571,35.0748,32.8599,234.7062,7.15539,2.05767,2.18605,22.28328,-0.9252,-2.1401,-0.13033,-20.2938,0
2022,3,GB,2022_03_GB_TB,away,TRACK1,36.0,35.0,255.0,7.28571,35.8851,33.6088,239.8535,7.15539,2.29527,2.24592,22.93685,-0.1149,-1.3912,-0.13033,-15.1465,0
2022,3,GB,2022_03_GB_TB,away,TRACK1_MEAN,36.0,35.0,255.0,7.28571,36.0326,33.756,241.2003,7.15539,2.00317,2.01528,20.86185,0.0326,-1.244,-0.13033,-13.7997,0
2022,3,HOU,2022_03_HOU_CHI,away,BASELINE,33.0,32.0,245.0,7.65625,36.8423,34.5474,247.8678,7.16853,2.59737,2.21307,19.87359,3.8423,2.5474,-0.48772,2.8678,1
2022,3,HOU,2022_03_HOU_CHI,away,TRACK1,33.0,32.0,245.0,7.65625,37.4771,35.142,251.9717,7.16853,3.00494,2.50851,20.62028,4.4771,3.142,-0.48772,6.9717,1
2022,3,HOU,2022_03_HOU_CHI,away,TRACK1_MEAN,33.0,32.0,245.0,7.65625,37.4949,35.1593,252.1805,7.16853,2.84056,2.3372,19.92707,4.4949,3.1593,-0.48772,7.1805,1
2022,3,IND,2022_03_KC_IND,home,BASELINE,42.0,37.0,222.0,6.0,34.2566,32.1722,233.0153,7.2355,4.67509,3.05115,19.86293,-7.7434,-4.8278,1.2355,11.0153,1
2022,3,IND,2022_03_KC_IND,home,TRACK1,42.0,37.0,222.0,6.0,35.2804,33.1331,240.2099,7.2355,4.12902,2.7684,20.92048,-6.7196,-3.8669,1.2355,18.2099,1
2022,3,IND,2022_03_KC_IND,home,TRACK1_MEAN,42.0,37.0,222.0,6.0,35.1577,33.0194,239.1884,7.2355,4.19831,2.70942,20.19485,-6.8423,-3.9806,1.2355,17.1884,1
2022,3,JAX,2022_03_JAX_LAC,away,BASELINE,40.0,40.0,262.0,6.55,41.572,38.9847,282.8454,7.25104,1.99758,1.99953,21.9865,1.572,-1.0153,0.70104,20.8454,1
2022,3,JAX,2022_03_JAX_LAC,away,TRACK1,40.0,40.0,262.0,6.55,42.7332,40.0721,290.7834,7.25104,2.48453,2.13623,24.15333,2.7332,0.0721,0.70104,28.7834,0
2022,3,JAX,2022_03_JAX_LAC,away,TRACK1_MEAN,40.0,40.0,262.0,6.55,42.7658,40.1043,290.9988,7.25104,2.22424,1.91066,23.45588,2.7658,0.1043,0.70104,28.9988,0
2022,3,KC,2022_03_KC_IND,away,BASELINE,38.0,37.0,262.0,7.08108,41.643,39.0445,281.5569,7.22628,2.50335,2.04132,21.01241,3.643,2.0445,0.1452,19.5569,0
2022,3,KC,2022_03_KC_IND,away,TRACK1,38.0,37.0,262.0,7.08108,40.6702,38.1333,275.1392,7.22628,2.41388,2.13909,21.97592,2.6702,1.1333,0.1452,13.1392,0
2022,3,KC,2022_03_KC_IND,away,TRACK1_MEAN,38.0,37.0,262.0,7.08108,40.4789,37.955,273.8566,7.22628,2.18331,1.8369,20.45513,2.4789,0.955,0.1452,11.8566,0
2022,3,LA,2022_03_LA_ARI,away,BASELINE,26.0,25.0,249.0,9.96,37.5655,35.3334,258.9303,7.31925,7.223,6.28625,20.76369,11.5655,10.3334,-2.64075,9.9303,1
2022,3,LA,2022_03_LA_ARI,away,TRACK1,26.0,25.0,249.0,9.96,37.3463,35.1404,257.475,7.31925,6.92614,6.06556,22.38609,11.3463,10.1404,-2.64075,8.475,1
2022,3,LA,2022_03_LA_ARI,away,TRACK1_MEAN,26.0,25.0,249.0,9.96,37.4901,35.262,258.3407,7.31925,7.19116,6.25947,20.86084,11.4901,10.262,-2.64075,9.3407,1
2022,3,LAC,2022_03_JAX_LAC,home,BASELINE,46.0,45.0,297.0,6.6,41.5732,39.0132,280.0333,7.1677,2.86571,3.69679,25.32726,-4.4268,-5.9868,0.5677,-16.9667,1
2022,3,LAC,2022_03_JAX_LAC,home,TRACK1,46.0,45.0,297.0,6.6,40.5289,38.0393,273.1676,7.1677,3.46705,4.20081,27.8768,-5.4711,-6.9607,0.5677,-23.8324,1
2022,3,LAC,2022_03_JAX_LAC,home,TRACK1_MEAN,46.0,45.0,297.0,6.6,40.3021,37.8243,271.5033,7.1677,3.46246,4.40392,27.47995,-5.6979,-7.1757,0.5677,-25.4967,1
2022,3,LV,2022_03_LV_TEN,away,BASELINE,47.0,46.0,307.0,6.67391,36.6138,34.3354,248.2265,7.22178,6.63358,7.72739,40.56391,-10.3862,-11.6646,0.54786,-58.7735,1
2022,3,LV,2022_03_LV_TEN,away,TRACK1,47.0,46.0,307.0,6.67391,37.322,34.993,253.0774,7.22178,5.83596,6.85279,38.25065,-9.678,-11.007,0.54786,-53.9226,1
2022,3,LV,2022_03_LV_TEN,away,TRACK1_MEAN,47.0,46.0,307.0,6.67391,37.2505,34.9315,252.4304,7.22178,6.14997,7.24016,38.10881,-9.7495,-11.0685,0.54786,-54.5696,1
2022,3,MIA,2022_03_BUF_MIA,home,BASELINE,22.0,20.0,186.0,9.3,37.2008,34.926,254.2286,7.28447,10.74836,10.61473,35.88516,15.2008,14.926,-2.01553,68.2286,1
2022,3,MIA,2022_03_BUF_MIA,home,TRACK1,22.0,20.0,186.0,9.3,38.2734,35.9264,261.3772,7.28447,11.35535,11.19322,39.81213,16.2734,15.9264,-2.01553,75.3772,1
2022,3,MIA,2022_03_BUF_MIA,home,TRACK1_MEAN,22.0,20.0,186.0,9.3,38.315,35.9723,261.8127,7.28447,11.79815,11.59909,40.32719,16.315,15.9723,-2.01553,75.8127,1
2022,3,MIN,2022_03_DET_MIN,home,BASELINE,41.0,40.0,260.0,6.5,37.1462,34.8127,251.6675,7.23024,2.77262,3.30276,20.87101,-3.8538,-5.1873,0.73024,-8.3325,1
2022,3,MIN,2022_03_DET_MIN,home,TRACK1,41.0,40.0,260.0,6.5,36.5472,34.2532,247.6656,7.23024,3.2645,3.70443,22.97494,-4.4528,-5.7468,0.73024,-12.3344,1
2022,3,MIN,2022_03_DET_MIN,home,TRACK1_MEAN,41.0,40.0,260.0,6.5,36.51,34.2137,247.3085,7.23024,3.02336,3.59721,21.64851,-4.49,-5.7863,0.73024,-12.6915,1
2022,3,NE,2022_03_BAL_NE,home,BASELINE,36.0,33.0,321.0,9.72727,31.4573,29.51,213.8829,7.23686,2.9707,2.53971,73.27386,-4.5427,-3.49,-2.49042,-107.1171,0
2022,3,NE,2022_03_BAL_NE,home,TRACK1,36.0,33.0,321.0,9.72727,30.703,28.8073,208.7102,7.23686,3.39412,2.90259,77.22302,-5.297,-4.1927,-2.49042,-112.2898,0
2022,3,NE,2022_03_BAL_NE,home,TRACK1_MEAN,36.0,33.0,321.0,9.72727,30.7258,28.824,208.9084,7.23686,3.31864,2.80352,77.36936,-5.2742,-4.176,-2.49042,-112.0916,0
2022,3,NO,2022_03_NO_CAR,away,BASELINE,42.0,41.0,353.0,8.60976,36.4963,34.2197,247.8836,7.25153,3.49239,4.20483,70.46826,-5.5037,-6.7803,-1.35822,-105.1164,0
2022,3,NO,2022_03_NO_CAR,away,TRACK1,42.0,41.0,353.0,8.60976,35.7766,33.5442,242.7385,7.25153,3.89602,4.58282,74.41841,-6.2234,-7.4558,-1.35822,-110.2615,0
2022,3,NO,2022_03_NO_CAR,away,TRACK1_MEAN,42.0,41.0,353.0,8.60976,35.7045,33.4753,242.4019,7.25153,3.92573,4.65576,74.83085,-6.2955,-7.5247,-1.35822,-110.5981,0
